x,y,Class
0.242987430598,0.760380237803,class3
0.260935746548,0.769793586351,class3
0.274012142787,0.705981360601,class3
0.284985794288,0.788140834038,class3
0.257983666752,0.657822349299,class3
0.277936669805,0.752767343555,class3
0.180808006262,0.679437665272,class3
0.217837242811,0.657158793606,class3
0.24528977886,0.758681312136,class3
0.0649294348859,0.346110085264,class2
0.0975980183993,0.443728716326,class2
0.00975345365138,0.356593150304,class2
0.0554021928975,0.384364423311,class2
0.12336320203,0.329165473702,class2
0.043794873619,0.459088108137,class2
0.0693960739687,0.393309314625,class2
0.087468313026,0.446637580453,class2
0.00212335401773,0.472985005344,class2
0.0595569326697,0.406635897553,class2
0.0673962416452,0.411065716946,class2
0.0639314042174,0.454319513295,class2
0.0866116985565,0.404151022101,class2
0.0716133455437,0.407530019815,class2
0.0894467993373,0.409387391817,class2
0.065131326691,0.442154053835,class2
0.0488706671068,0.420988229186,class2
0.0689742541614,0.382762588852,class2
0.0955931202659,0.449000897439,class2
0.181238906338,0.450066841656,class2
0.0822570800721,0.484059070658,class2
0.139959250116,0.53787840682,class2
0.177734674023,0.443246296312,class2
0.14572629957,0.454989336647,class2
0.173488029317,0.440500285272,class2
0.13612959212,0.407846309592,class2
0.166466638316,0.479878577825,class2
0.241305217715,0.463836717289,class2
0.175252068345,0.465409443077,class2
0.163442161286,0.555218743467,class2
0.196107818075,0.440210288618,class2
0.11619509539,0.535964366753,class2
0.11489649847,0.481831126312,class2
0.275998844049,0.573644180494,class2
0.117791281261,0.559264987068,class2
0.226459554727,0.528192298439,class2
0.20646518338,0.532080191884,class2
0.169534007494,0.559551586983,class2
0.263621333323,0.542601528607,class2
0.209281398461,0.593794533268,class2
0.175513936275,0.563032355145,class2
0.215802615008,0.524434636321,class2
0.214817456115,0.597395177562,class2
0.257281103821,0.503064256815,class2
0.358692426558,0.55867775585,class2
0.233317446706,0.594259070806,class2
0.226062617224,0.576512134264,class2
0.267478990333,0.601460541788,class2
0.225546212018,0.580599369597,class2
0.266198741218,0.592317221939,class2
0.275371805329,0.530875092903,class2
0.184667515746,0.575854783421,class2
0.218354411545,0.61267315365,class2
0.292062870353,0.546363964195,class2
0.280625167747,0.591701733947,class2
0.394344294303,0.592373062427,class2
0.287204917582,0.590567630502,class2
0.348646894886,0.554560619664,class2
0.319298752445,0.551784434718,class2
0.358549180871,0.637757035704,class2
0.381477979757,0.585086517525,class2
0.355430251752,0.629950406941,class2
0.32531781474,0.583667707138,class2
0.361643882431,0.582593834055,class2
0.324136457849,0.650157074989,class2
0.332411854417,0.580998566219,class2
0.319343114722,0.675171195119,class2
0.383544939704,0.592317800968,class2
0.320281252178,0.638627643346,class2
0.337316407482,0.689351865209,class2
0.363708419031,0.62568700565,class2
0.333580573404,0.681860623321,class2
0.386358782787,0.702138933159,class2
0.326453652938,0.652592520393,class2
0.421161408642,0.649040801723,class2
0.40637825764,0.697650600173,class2
0.406755029414,0.760504587,class2
0.397846599937,0.727084020495,class2
0.440200899093,0.717650549104,class2
0.447521957964,0.769735967794,class2
0.38657623113,0.728794517263,class2
0.392569858997,0.673622307834,class2
0.418510411075,0.691662003032,class2
0.419487820097,0.747298709052,class2
0.439880637795,0.755725308418,class2
0.477711926017,0.677575356548,class2
0.480478898233,0.734094526957,class2
0.457782874515,0.712385622709,class2
0.444484772261,0.773124853141,class2
0.472888950456,0.767870572276,class2
0.499414785361,0.797015340143,class2
0.504846503903,0.761122941755,class2
0.449884093698,0.692730424917,class2
0.541055976691,0.761421978197,class2
0.493568107364,0.748073038752,class2
0.513958066162,0.788287011308,class2
0.567262599203,0.718330792683,class2
0.558853229473,0.803615951244,class2
0.57361445458,0.676619934373,class2
0.577631152965,0.772492653056,class2
0.564622783065,0.761742392872,class2
0.61070139083,0.739030215457,class2
0.542140520311,0.771821292532,class2
0.561654429101,0.768956892391,class2
0.626794771528,0.741799477942,class2
0.524109052523,0.779555296662,class2
0.541769914373,0.657145042615,class2
0.606428739094,0.776618586609,class2
0.585015269896,0.77813873075,class2
0.543231613369,0.771380846122,class2
0.590887559421,0.749903969787,class2
0.56928809315,0.781570803982,class2
0.540522141015,0.731936039419,class2
0.607519391031,0.764954051491,class2
0.554235568669,0.843014334489,class2
0.62416589611,0.754417881276,class2
0.574967377796,0.77070154514,class2
0.669694974446,0.889412970448,class2
0.644382623301,0.816584036393,class2
0.606003312746,0.841775984432,class2
0.648856490667,0.841216181968,class2
0.675773393362,0.821849977183,class2
0.650598034712,0.885788529249,class2
0.609651657993,0.920381704429,class2
0.62399138681,0.877723727708,class2
0.670810998151,0.837043055903,class2
0.713912025038,0.930224705833,class2
0.678798309639,0.875267982686,class2
0.685778683001,0.868566082075,class2
0.671036371443,0.962816319393,class2
0.750300719234,0.843656570642,class2
0.682890400741,0.878902896269,class2
0.683652934337,0.887908562154,class2
0.709345820179,0.925854455451,class2
0.700305869184,0.949176545485,class2
0.660308627113,0.848218233061,class2
0.71709945351,0.955359540214,class2
0.656296377706,0.912653616659,class2
0.730543083832,0.92774323122,class2
0.695638557148,0.897371432283,class2
0.710174491832,0.847344034245,class2
0.655286619128,0.855590350823,class2
0.705314998271,0.893175887128,class2
0.626003227361,0.891978248366,class2
0.642026233432,0.793420277578,class2
0.564411892311,0.854808270048,class2
0.599398468488,0.92898384391,class2
0.634501072951,0.883202579845,class2
0.571452708063,0.882687875133,class2
0.686736566795,0.799751424488,class2
0.553786024131,0.803436481042,class2
0.655092962415,0.804070076209,class2
0.577895043259,0.828392618236,class2
0.547015759552,0.837740597343,class2
0.529486829794,0.792443101509,class2
0.550351845727,0.810981883335,class2
0.536498881142,0.780891636223,class2
0.516908740343,0.832105539638,class2
0.506270482938,0.77116616472,class2
0.445377846226,0.781369431789,class2
0.518337004844,0.821902697092,class2
0.464436659913,0.809196784281,class2
0.576849975592,0.726110239169,class2
0.42355051832,0.777072875851,class2
0.480054739095,0.809299772053,class2
0.425509169963,0.778357063832,class2
0.462505239126,0.686826759384,class2
0.391790527903,0.78640496892,class2
0.399261040705,0.820698982519,class2
0.398292980995,0.656882894793,class2
0.387658283617,0.697830833811,class2
0.392691579658,0.665697083332,class2
0.378963790419,0.604594218321,class2
0.347282971341,0.650516650326,class2
0.388929546697,0.611411739158,class2
0.345924986901,0.641655659893,class2
0.367099470838,0.676132110476,class2
0.307347889519,0.573197598195,class2
0.328767826092,0.63823360164,class2
0.297762630631,0.560555489191,class2
0.302889596952,0.661820221792,class2
0.262172508225,0.531492179337,class2
0.302406691004,0.598228840961,class2
0.266481071816,0.563570375687,class2
0.25945130514,0.52773508209,class2
0.287610861252,0.589577618696,class2
0.259116617232,0.544001578119,class2
0.238647228599,0.569230089023,class2
0.254330703777,0.560262694548,class2
0.24075797931,0.537485241362,class2
0.319336787221,0.536560480467,class2
0.218403368942,0.467380194697,class2
0.305674156209,0.493814505085,class2
0.216767205615,0.455551148926,class2
0.138461049919,0.533504774464,class2
0.245040711419,0.468506157944,class2
0.199912516773,0.494598395888,class2
0.135114040172,0.440370862453,class2
0.183032981571,0.490818463125,class2
0.128038903396,0.430228927107,class2
0.149522776488,0.495916744668,class2
0.15390117496,0.387384481255,class2
0.0753986602893,0.433831020259,class2
0.0909154887055,0.484246839131,class2
0.0862474703098,0.458114719779,class2
0.093320524532,0.388139775973,class2
0.100167372245,0.420615481654,class2
0.0294973376529,0.386133257742,class2
0.0929698905575,0.436911462655,class2
0.0797558771978,0.457310956454,class2
0.112344917491,0.392545217659,class2
0.139535170377,0.368519184766,class2
0.0708728735433,0.376160878155,class2
0.357143524057,0.132439591787,class1
0.29678364378,0.187373781114,class1
0.28479761686,0.127005494501,class1
0.334463714699,0.149757153138,class1
0.310939477373,0.223443440057,class1
0.389176699011,0.0993126059943,class1
0.225577796536,0.169497341876,class1
0.351941884611,0.128978462697,class1
0.362451136742,0.120661177998,class1
0.312145666285,0.173238647592,class1
0.30406792863,0.120304593656,class1
0.343499367658,0.171656847557,class1
0.349495760789,0.166887826567,class1
0.32699226732,0.19921080172,class1
0.287791930002,0.215002296455,class1
0.313748678635,0.245137324263,class1
0.356269583434,0.191887092928,class1
0.344038203019,0.147533622265,class1
0.413505792985,0.212610145539,class1
0.416990266037,0.144850968033,class1
0.420072207577,0.19661085261,class1
0.389685387396,0.173152145626,class1
0.395329147283,0.233370638208,class1
0.464149170433,0.207879072309,class1
0.35276781193,0.234386842682,class1
0.363443146509,0.202441177612,class1
0.385119089496,0.219932931992,class1
0.360572479931,0.20890839349,class1
0.429994599612,0.297199419434,class1
0.439368674929,0.244771027955,class1
0.433937284213,0.239863383526,class1
0.413124078068,0.261317191259,class1
0.448802872049,0.300046997337,class1
0.469802747078,0.275344488,class1
0.450301058005,0.207197318936,class1
0.461117768012,0.311814589481,class1
0.42666694991,0.259615908666,class1
0.502686803667,0.232938124987,class1
0.385961840125,0.336093044329,class1
0.475905462243,0.397581292603,class1
0.554090139104,0.25973449011,class1
0.504093638294,0.360082740043,class1
0.535667719337,0.359974243286,class1
0.533918450343,0.303301709368,class1
0.498336755518,0.302171130484,class1
0.488391801519,0.373195922338,class1
0.553624518131,0.401830100446,class1
0.481767977103,0.365211181719,class1
0.602364762944,0.461198705488,class1
0.531244506781,0.377020897695,class1
0.52145473485,0.424730894971,class1
0.576884014001,0.421588881336,class1
0.581704495556,0.356806536265,class1
0.573918441104,0.331154493378,class1
0.594317383089,0.420210730593,class1
0.636366409767,0.381881139922,class1
0.59636309839,0.439094542539,class1
0.645687259818,0.445259938527,class1
0.682699878517,0.406986748558,class1
0.628601906954,0.483621126509,class1
0.676089290516,0.504207012247,class1
0.672083493332,0.440914364727,class1
0.640005660396,0.425621241412,class1
0.598139539233,0.514047961297,class1
0.615263041271,0.412068982189,class1
0.612339326106,0.508692995841,class1
0.70328962243,0.527339668022,class1
0.573610932001,0.483491337372,class1
0.673073129305,0.497398343307,class1
0.72806792148,0.534533784551,class1
0.723178743368,0.640541376374,class1
0.667593128568,0.532608656284,class1
0.663185677848,0.493774680657,class1
0.680426829831,0.559983990687,class1
0.691363067115,0.478269679256,class1
0.724327890552,0.495791959706,class1
0.711661100691,0.513976220866,class1
0.723095226075,0.575755049933,class1
0.707118325094,0.571540188229,class1
0.711463950772,0.552948017924,class1
0.749353674334,0.554088634802,class1
0.742129773526,0.587892502424,class1
0.726427929746,0.577932931889,class1
0.760164688207,0.564952171226,class1
0.790139169486,0.56934399272,class1
0.803895547515,0.624903453149,class1
0.749035529506,0.659526208617,class1
0.725663102626,0.627434180797,class1
0.777794458538,0.514847649628,class1
0.786050803767,0.595650182944,class1
0.731141354568,0.587155550019,class1
0.796655097415,0.639456831811,class1
0.765719331643,0.617562329675,class1
0.740850432816,0.611337716281,class1
0.857092123316,0.594326773223,class1
0.790601155125,0.61218020535,class1
0.861719067729,0.571124443346,class1
0.78084100013,0.615699089669,class1
0.777000195228,0.628313083807,class1
0.831008706418,0.624455951741,class1
0.813095083353,0.636154565106,class1
0.837946654441,0.667764519679,class1
0.80682833243,0.654935503896,class1
0.819378939905,0.709572079869,class1
0.799599436939,0.635771668829,class1
0.874903638679,0.631418763975,class1
0.826591045812,0.589903843166,class1
0.824284235486,0.690839658874,class1
0.843191207069,0.660969802809,class1
0.810333535317,0.571721596772,class1
0.791573049162,0.651740278707,class1
0.854752565242,0.720810140247,class1
0.813707362293,0.650199002294,class1
0.822541706284,0.6369350748,class1
0.878592845016,0.613569942259,class1
0.823397832118,0.69497387901,class1
0.770536835872,0.602799760323,class1
0.73655979324,0.650899793993,class1
0.865133876325,0.656165733419,class1
0.858134248472,0.68585753022,class1
0.844470705401,0.677831211187,class1
0.812960101486,0.632895842558,class1
0.85507478014,0.651277887938,class1
0.930946036436,0.724953495131,class1
0.817687158082,0.710100843474,class1
0.882856475854,0.747326223862,class1
0.929462642919,0.657768318098,class1
0.937513874181,0.699330659593,class1
0.830878662458,0.689151980028,class1
0.864515016759,0.60002213569,class1
0.827370062628,0.70813383471,class1
0.914397010513,0.699454441421,class1
0.883397210031,0.760649393366,class1
0.954095344245,0.742874774347,class1
0.838878318372,0.642994369926,class1
0.905603175873,0.650310031979,class1
0.903371762465,0.701690094886,class1
0.923429161522,0.718234407764,class1
0.820828387666,0.6518534338,class1
0.77296794807,0.64455917107,class1
0.876492219866,0.690324949033,class1
0.778109281083,0.578919782817,class1
0.763645891417,0.57690410243,class1
0.656056708853,0.698802083197,class1
0.734200679167,0.559177127529,class1
0.699874157624,0.517590076326,class1
0.746035520744,0.565602922841,class1
0.673212088055,0.539759825914,class1
0.659442907491,0.464451369247,class1
0.661007561587,0.49689862672,class1
0.649242495038,0.470610154368,class1
0.628892752915,0.463297940403,class1
0.671798986185,0.428595798233,class1
0.684256295413,0.364126897483,class1
0.585844872497,0.400626361046,class1
0.619593605765,0.38025867817,class1
0.529147603429,0.365316385568,class1
0.580510359109,0.357644036965,class1
0.597303595865,0.314467093009,class1
0.496829205949,0.309695861698,class1
0.504763385729,0.359951204424,class1
0.548259064544,0.333324726304,class1
0.530609672101,0.269278458177,class1
0.465977442083,0.28016702274,class1
0.474552748868,0.249235651285,class1
0.43924476669,0.266586502479,class1
0.466014629386,0.308419029574,class1
0.443806851924,0.261732862944,class1
0.410744508862,0.248909335166,class1
0.427947800893,0.279219620994,class1
0.418264447222,0.231136205986,class1
0.363776386827,0.145338098066,class1
0.402504868296,0.228678417507,class1
0.367273199738,0.165435900971,class1
0.395993729236,0.228685771913,class1
0.305781952027,0.169416554746,class1
0.423483774079,0.133407452399,class1
0.332964478071,0.0733685535676,class1
0.292535621134,0.0876249398743,class1
0.334414357134,0.20689348742,class1
0.341220920837,0.171538793587,class1
0.290654438589,0.102879720813,class1
0.268640770958,0.173626114074,class1
0.25438392079,0.0718216772537,class1
0.254289340253,0.112588051647,class1
0.265482456092,0.0682276999811,class1
0.325211385132,0.0504499496441,class1
0.213552935154,0.0615306550164,class1
0.187375824168,0.0797061509647,class1
0.224436618099,0.103238735478,class1
0.324793715996,0.0476334791164,class1
0.161291049514,0.0582988082229,class1
0.231879472965,0.143619527244,class1
0.228170943651,0.0927573355556,class1
0.234089116166,0.10868604817,class1
