x,y,Class
0.372291890081,0.136731726176,class1
0.366293669606,0.256808651956,class1
0.328710816578,0.229083082275,class1
0.320331741703,0.159866799246,class1
0.358209636136,0.166062295209,class1
0.378854821995,0.180598401469,class1
0.415223521455,0.219475422755,class1
0.439085360331,0.173035657954,class1
0.373445565572,0.223506858555,class1
0.422721416504,0.204329228805,class1
0.502377086556,0.130030016247,class1
0.496647513226,0.176248465755,class1
0.474606577262,0.183987034893,class1
0.54650193143,0.10524822191,class1
0.490371653412,0.166558897182,class1
0.504478585945,0.125122574642,class1
0.583272781167,0.141351165736,class1
0.603214178873,0.182692662432,class1
0.580518101323,0.112723952662,class1
0.548312068333,0.0619045619838,class1
0.419034294805,0.138732391637,class1
0.388185628719,0.085522547716,class1
0.436855987025,0.107414891396,class1
0.413384042733,0.145558606583,class1
0.471384210766,0.160957851029,class1
0.50428358156,0.128974563995,class1
0.535636038161,0.0621859718203,class1
0.459344889043,0.117728856211,class1
0.521794804551,0.11234689098,class1
0.463013776903,0.107649715107,class1
0.53895375819,0.120443352774,class1
0.555502434444,0.189945828692,class1
0.6222011292,0.105778161051,class1
0.574161743016,0.106289878822,class1
0.523095355696,0.105727477843,class1
0.64234327662,0.162181981363,class1
0.610241144431,0.169484117339,class1
0.592427306071,0.100276365429,class1
0.519693029752,0.0795764214902,class1
0.625983418426,0.133928998623,class1
0.618530100686,0.0884567602179,class1
0.583930528968,0.159747953023,class1
0.684782914179,0.11630668177,class1
0.650354070486,0.111797534209,class1
0.672380065333,0.142167406424,class1
0.562106611828,0.166708550455,class1
0.64080214423,0.1952336946,class1
0.684706618051,0.13174521729,class1
0.662767206301,0.119728840687,class1
0.710827541056,0.23911705771,class1
0.639322657994,0.101077035623,class1
0.666718356065,0.202614355218,class1
0.769663157398,0.202048157609,class1
0.791445018135,0.0904222193011,class1
0.800569869038,0.166733477047,class1
0.687374275689,0.173436433109,class1
0.831621080769,0.1283502899,class1
0.739215978633,0.221263863951,class1
0.806290324172,0.265004285784,class1
0.801073896396,0.273625578977,class1
0.73860118936,0.274929887499,class1
0.794739540816,0.221148672267,class1
0.850093613958,0.269267340553,class1
0.754881537149,0.245948294182,class1
0.869161590005,0.354224242798,class1
0.851791903087,0.348441061781,class1
0.780879248567,0.336178337811,class1
0.841956969759,0.299152821674,class1
0.835318695143,0.301770477978,class1
0.860765817114,0.337302842998,class1
0.925548800177,0.362141723091,class1
0.83389974121,0.284988886121,class1
0.870202712066,0.370620247474,class1
0.893307698457,0.365810507546,class1
0.931108896204,0.39275854913,class1
0.872977362722,0.462123125697,class1
0.916235424238,0.515742219031,class1
0.903514301047,0.462517247358,class1
0.950474723851,0.469644478409,class1
0.0693130361542,0.906237927612,class2
0.023880659047,0.949883246984,class2
0.110876804856,0.859239077898,class2
0.107400576152,0.86794816842,class2
0.114687195688,0.939550264676,class2
0.0949127249726,0.934229056159,class2
0.0838000242615,0.919759661866,class2
0.0922593398205,0.903398240115,class2
0.0926711172574,0.943186930692,class2
0.130044506765,0.892693118249,class2
0.0365154699,0.875650568237,class2
0.0839359403086,0.863559114816,class2
0.0843689814256,0.860317594373,class2
0.113772841191,0.766498971974,class2
0.0990975025192,0.864682752465,class2
0.129994564396,0.755455921465,class2
0.178851349955,0.78472981191,class2
0.13911752175,0.799177709711,class2
0.177014505055,0.773590732143,class2
0.133304067975,0.831997773185,class2
0.142400455624,0.779456247558,class2
0.148679065395,0.815206836872,class2
0.127706796316,0.783348812927,class2
0.158807271189,0.741728489749,class2
0.16363152111,0.70995460925,class2
0.169433311329,0.720316806154,class2
0.10648302828,0.724862174366,class2
0.178470960451,0.782670332806,class2
0.272126457252,0.680182250882,class2
0.156680549681,0.748795556826,class2
0.257708729751,0.729746635541,class2
0.181320608368,0.74060948401,class2
0.151629320367,0.637713831605,class2
0.272261730166,0.631929115142,class2
0.26414380352,0.665759408639,class2
0.144441697544,0.632209772797,class2
0.236435693914,0.606185901587,class2
0.182594535185,0.677279188681,class2
0.206472335451,0.745031355249,class2
0.292481634879,0.650628331458,class2
0.240476917968,0.64256818755,class2
0.266242883318,0.6435899242,class2
0.234542588174,0.614837864751,class2
0.265336156211,0.659913417556,class2
0.236171403588,0.637581972029,class2
0.226956727599,0.639281408203,class2
0.24025111332,0.621245216336,class2
0.214754846507,0.690220633395,class2
0.232932814526,0.639432051793,class2
0.203751857974,0.634195195472,class2
0.23834451457,0.706543976302,class2
0.273965596602,0.590726681831,class2
0.258769423378,0.566804356458,class2
0.28049621789,0.565757689738,class2
0.261409116743,0.570416812481,class2
0.330972807867,0.614380667545,class2
0.317081891397,0.592609686938,class2
0.285199852763,0.543952308385,class2
0.340967637071,0.532293592559,class2
0.326905042335,0.638125032591,class2
0.35743261913,0.535120473346,class2
0.350938565254,0.564165227761,class2
0.209918166203,0.606649119048,class2
0.381723568192,0.544373353101,class2
0.333804531109,0.463647307848,class2
0.295243086274,0.474663083023,class2
0.356524024537,0.547778089578,class2
0.304446413894,0.523454661748,class2
0.362590924222,0.529955385599,class2
0.397800783378,0.541580267968,class2
0.319092086636,0.620747721623,class2
0.324395527105,0.553588665492,class2
0.399432402161,0.547741800115,class2
0.309195472133,0.483989513388,class2
0.35202654956,0.545756816167,class2
0.390251803389,0.558334637732,class2
0.387155270631,0.566755064054,class2
0.362727938,0.527864267468,class2
0.283448949693,0.542825037756,class2
0.362462655443,0.518588418534,class2
0.314358830808,0.594832853063,class2
0.277795638522,0.531280187417,class2
0.363343943226,0.505533589162,class2
0.354136328066,0.492729214972,class2
0.34750646227,0.48945997575,class2
0.393743746968,0.500877095879,class2
0.310017319958,0.408702804658,class2
0.306075175507,0.455966803649,class2
0.367271063774,0.375978707201,class2
0.38841512377,0.411118925436,class2
0.353033009261,0.475310617823,class2
0.397783190795,0.465177444007,class2
0.40774498362,0.521081546421,class2
0.402485891374,0.452205227348,class2
0.362730326631,0.396264121814,class2
0.39256414491,0.439322929592,class2
0.371235918201,0.397840681929,class2
0.448234769451,0.427028004657,class2
0.473918562014,0.394405887359,class2
0.454487752947,0.382971284622,class2
0.500933565636,0.418851920748,class2
0.413207542715,0.423811982508,class2
0.510239791289,0.28641151242,class2
0.50940914121,0.406509316918,class2
0.478004082741,0.414472194813,class2
0.471414768252,0.3247904937,class2
0.481341381249,0.37386478666,class2
0.529136442822,0.348968505961,class2
0.483717005769,0.351797818251,class2
0.423311204749,0.423777156648,class2
0.437864802725,0.396112551807,class2
0.518634198554,0.339799659891,class2
0.499509026091,0.323608245599,class2
0.520370293404,0.365420945496,class2
0.460501573363,0.34347010224,class2
0.538621334434,0.345456752673,class2
0.581645771292,0.434317929653,class2
0.594559483899,0.350777747332,class2
0.55891607766,0.341099772311,class2
0.586154365162,0.345582293071,class2
0.593075608497,0.387275693899,class2
0.628064276112,0.409711953966,class2
0.501614393812,0.302377561472,class2
0.575947960959,0.343976573004,class2
0.582444448602,0.390743942185,class2
0.554956307464,0.479897707721,class2
0.609309075318,0.386721785919,class2
0.647734423083,0.408391630258,class2
0.570618190388,0.35013617159,class2
0.574354233997,0.424675814163,class2
0.588280199768,0.433417716088,class2
0.548675918348,0.376178372549,class2
0.647300409676,0.432782823006,class2
0.648379270525,0.443648693887,class2
0.670618227432,0.410687441632,class2
0.676923812725,0.458386176485,class2
0.684769610411,0.485159601052,class2
0.669449011757,0.48062556804,class2
0.683414269524,0.432337482225,class2
0.754708178038,0.405625719582,class2
0.684068495961,0.419324986313,class2
0.706450488245,0.465069462879,class2
0.666560129178,0.511823543352,class2
0.68610315388,0.482516332112,class2
0.74411041363,0.438025062238,class2
0.678747454587,0.427186734965,class2
0.738739257439,0.476787175472,class2
0.668114108131,0.512757581005,class2
0.724322316112,0.587624442591,class2
0.775710631533,0.563205404852,class2
0.739919384306,0.509472601264,class2
0.802480878451,0.462265818182,class2
0.732277979188,0.559588702756,class2
0.746446071739,0.590925789137,class2
0.679158309855,0.561532126623,class2
0.789705887079,0.691749450428,class2
0.816169590792,0.593375451152,class2
0.796285588736,0.58285947002,class2
0.745592392868,0.556687949168,class2
0.774367881051,0.701302534394,class2
0.840272649539,0.692213734058,class2
0.781940535099,0.604965965014,class2
0.796711652033,0.72902539121,class2
0.82569698005,0.650944232481,class2
0.810165391249,0.693142625576,class2
0.874170598634,0.732269228243,class2
0.892600298323,0.730073026228,class2
0.814444349584,0.764346287343,class2
0.891952402174,0.782966249156,class2
0.882044726092,0.799582739143,class2
0.843112135606,0.841380068226,class2
0.872506422041,0.753212965847,class2
0.857924090424,0.772844773837,class2
0.848964584707,0.809159618456,class2
0.898112868477,0.938798204569,class2
0.930110656845,0.909861004913,class2
0.869081553388,0.879209632828,class2
0.902049114585,0.88990774666,class2
0.907293307088,0.936886885204,class2
0.882752316426,0.895933732201,class2
0.874665851263,0.931123398051,class2
0.877113656357,0.868062446361,class2
0.977398955537,0.93766745237,class2
0.888722773878,0.992171098568,class2
0.911790292002,0.899322073351,class2
0.963345370029,0.904917566688,class2
0.928559654494,0.919246301073,class2
0.880085023964,0.931562329298,class2
0.882303070302,0.899953331903,class2
0.847776562883,0.817562390428,class2
0.887769874579,0.902657010332,class2
0.901726988573,0.929930796921,class2
0.90530675165,0.841192175734,class2
0.822717103395,0.856404850767,class2
0.892616436319,0.894164530197,class2
0.846039625235,0.786470818269,class2
0.821087671098,0.689229128232,class2
0.862910436215,0.716797878894,class2
0.744783721044,0.720023408273,class2
0.853805508707,0.716978188022,class2
0.794652185898,0.687070929938,class2
0.786406904501,0.658817378267,class2
0.768697758075,0.67638733745,class2
0.828428279412,0.648177235684,class2
0.720191480464,0.637696879031,class2
0.702517615535,0.540870214415,class2
0.75986820961,0.630509367214,class2
0.726304113304,0.559707900001,class2
0.750317754831,0.59748591891,class2
0.780237101701,0.564908084364,class2
0.703627428049,0.495070300469,class2
0.775881701991,0.558192107336,class2
0.743636378623,0.605602382604,class2
0.707143149274,0.528604839082,class2
0.691284241267,0.501533509133,class2
0.659693570757,0.506996786701,class2
0.635938941441,0.382103492503,class2
0.741658614108,0.492300351951,class2
0.712848480425,0.443278689434,class2
0.609154348616,0.477986662105,class2
0.606635603169,0.469848882616,class2
0.683333968089,0.421103439645,class2
0.663570440586,0.428888400034,class2
0.661501332237,0.476684988898,class2
0.640906031922,0.473633840741,class2
0.593410557854,0.40019208629,class2
0.658800878449,0.407416407554,class2
0.623385189781,0.324575626586,class2
0.589962732803,0.423913664572,class2
0.526483367273,0.411695794105,class2
0.57385263628,0.453989216036,class2
0.534869466617,0.393591979637,class2
0.579046312146,0.387028421231,class2
0.521217929112,0.36032615179,class2
0.526049752813,0.433578767249,class2
0.458346740023,0.40840398199,class2
0.497615336805,0.318177913072,class2
0.474589283431,0.401070048665,class2
0.431146958864,0.448059292881,class2
0.394442846278,0.383282257566,class2
0.417725922287,0.474816151028,class2
0.398418558368,0.494816023933,class2
0.447581055965,0.484405129432,class2
0.394740796083,0.459449944165,class2
0.359631173393,0.456480367812,class2
0.395194856165,0.455624783495,class2
0.330372698831,0.482769825923,class2
0.388959185094,0.521704663432,class2
0.360545150952,0.491536110063,class2
0.374863020088,0.378775489986,class2
0.346446027126,0.45917076835,class2
0.346437790977,0.494240221937,class2
0.338701673292,0.528873845265,class2
0.337474397381,0.504727526616,class2
0.42523285615,0.484459417914,class2
0.258629101277,0.537264835172,class2
0.39698143045,0.54280798552,class2
0.417896364553,0.52714282271,class2
0.2320059812,0.551512119594,class2
0.296093592416,0.57775041624,class2
0.23916383721,0.538394775881,class2
0.226706683738,0.535767865302,class2
0.279277321577,0.599693885977,class2
0.209334344638,0.646197712915,class2
0.224588049231,0.697642179339,class2
0.200187675028,0.616164043831,class2
0.264494992965,0.653469441117,class2
0.247616693787,0.681839216086,class2
0.0934836532157,0.638951496687,class2
0.263238296659,0.719751856765,class2
0.20256835273,0.716042917861,class2
0.0794156818188,0.734621162531,class2
0.174374780706,0.752468320638,class2
0.171639088221,0.720068362536,class2
0.183077402704,0.777045502229,class2
0.166870454865,0.754640553919,class2
0.121917546928,0.71765849879,class2
0.0951222710071,0.862754166164,class2
0.218438369092,0.897174455868,class2
0.100142569345,0.888568540092,class2
0.0675657527819,0.925355456797,class2
0.0320849171545,0.875320663825,class2
0.0620021255724,0.889488743247,class2
0.120821137542,0.873455694185,class2
0.113706849978,0.937783514569,class2
0.141159305427,1.0,class2
0.0550960254003,0.876730075343,class2
0.0546862539676,0.906270888896,class2
